,hoard_id,name,startDate,endDate,type_find,hoard?,excavation?,single?,num_coins,num_known_coins,num_unknown_coins,year_found,year_end_found,comments,lat,long,certainty,owner,created,imported
6,138,PAS: Settle 138,323.0,361.0,AC_Excavated,hoard,excav,,9.0,3,6,1830.0,1864.0,"""H. Ecroyd Smith, ""The limestone caves of Craven and their ancient inhabitants"", in Trans. Hist. Soc. Lancs. and Chesh., (n.s.) 5 (1864-5), 199-230, noted (p. 205): ""The Victoria is the largest of the (known) Settle caverns, and consists of 2 main chambers, each exceeding 100 ft in length."" The artefacts, found in large numbers, incl. coins of Gallienus, Victorinus, Claudius II, Aurelian, ?Maximus? (Maximian?), Constantine Max., ?Constantius II?, Crispus & illegible"". Raistrick, A. 1932-34. YAJ 31: 220f., assumed best known finds had been made in Victoria Cave, & repeated above list of coins, with substitution of Constantine II for Constantius II. ""In the museum of the Pig-Yard Club at Settle there is a Dales Ware pot rather bigger & coarser than this one [i.e. Mytholmroyd 1952 pot, no. 592], which contained a hoard found somewhere near Settle, ending, I think, with Constantine the Great."" Letter, Oct. 1958, from J.P. Gillam. Dearne, M.J. & Lord, T.C. 1998. The Romano-British Archaeology of Victoria Cave, Settle. Oxford: BAR British Series 273.",54.08093125397635,-2.2489549608663566,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
7,148,PAS: Nettleton 148,253.0,268.0,AC_Excavated,hoard,excav,,9.0,0,9,1956.0,1971.0,"A small hoard of 9 coins of Faustina to Gallienus, found at base of stone-lined pit at SE corner of ambulatory wall of later octagonal temple (building VI). Wedlake, W.J. 1982. The Excavation of the Shrine of Apollo at Nettleton, Wiltshire, 1956-1971. Soc. of Ant. Of London, pp. 44-45.",51.490319461760365,-2.2588905824265297,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
8,154,PAS: Wroxeter 154,375.0,383.0,AC_Excavated,hoard,excav,,38.0,38,0,1859.0,1859.0,"During excav. of Roman town, ""another heap of 38 coins found at entrance of what appeared to be shop of a worker in metal or enamel, evidently dropped by a citizen in his eagerness to escape. They had been placed in a small vessel of earthenware, the fragments of which were scattered around.""  The coins were 2 den., 19 ant., & 17 small AE from Caracalla to Gratian. Scarth, H.M. 1860. AJ 17: 243, & JBAA 16 (1860), 162; gave brief descriptions of find in which the number of coins is stated to have been ""about sixty"".",52.6733489881458,-2.6447617757683464,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
9,160,PAS: Kenchester 160,367.0,383.0,AC_Excavated,hoard,excav,,51.0,51,0,1912.0,1912.0,"During excav. of Roman Magnis""on Dec 13th, 1912, hoard of 51 coins unearthed in ruins of hypocaust numbered 4 on the plan. ..slight trace of their being contained in textile which vanished on exposure. The majority of the coins vary from moderate to poor, this may be due to their position in the hypocaust."" The coins were 4 ant. & 47 small AE.  HER: Date range Claudius II Gothinus (268-70) - Gratian (367- 383). G.H. Jack & A.G.K. Hayter 1913. Excavations on the site of the Romano-British town at Magna, Kenchester. Trans. of the Woolhope Naturalists? Field Club 1912-13: 54f. Pastscape: Finds of pendants for military horse trappings suggest military origin for Magnis. Excavs in 1956-62 by F.G. Heys &M.J. Thomas revealed occupation in 1st & 2nd C. along line subsequently taken by the rampart. Not earlier than the middle of 2nd C. an earth rampart & ditch constructed, & a stone wall added in front of the rampart between then & mid-4th C.? bastions at intervals along the wall. Occ. continued into 5th C.",52.08071053889669,-2.818592185324402,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
10,161,PAS: Lower Beeding 161,367.0,383.0,AC_Excavated,hoard,excav,,156.0,0,156,1961.0,1962.0,"?Money Mound', a BA barrow 1¼ miles NE of Lower Beeding in Weald, found to contain pottery of IA & 2nd-3rd C. date, as well as over 150 bronze coins from Trajan to Gratian. JRS 1963: 155. 16 different pots, poss. a roadside shrine. Beckensall, S.G. 1967. The excavation of Money Mound. SAC 105: 13-30.",51.045050338725716,-0.23593241614295246,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
11,162,PAS: Colesbourne 162,367.0,383.0,AC_Excavated,hoard,excav,,200.0,0,200,1794.0,1794.0,"In hypocaust of RB building at Combe End, ?the paces between the piers were filled with rubbish, between 2 of the piers, ?more than 200 Roman coins of lower empire found lying all together among the rubbish."" S. Lysons, 5 May 1808, in Ms. Min. Soc. Ant. 31 (1806-8), 501. Building was the Roman villa at Combe End Farm. Arch. 9 (1789), 319-32, & S. Lysons Arch. 18 (1815), 112.",51.79764504625714,-2.024604235310347,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
12,163,PAS: Corbridge (South Of Site XI) 163,367.0,383.0,AC_Excavated,hoard,excav,,17.0,17,0,1911.0,1911.0,"Group of 17 coins found in soil, 3 ft below present surface, S of site XI [forum], deserves separate notice. The coins all small AE. H.H.E. Craster. 1912. AA (3) VIII: 234f.",54.97807410971155,-2.0293421513196113,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
13,164,PAS: Canterbury (CXXX EXXI DII H) 164,367.0,383.0,AC_Excavated,hoard,excav,,11.0,0,11,1977.0,1977.0,"Unpublished notes of R. Reece Hoard 8 CXXX EXXI DII H. This ranges from Claudius II to Gratian & includes 1 Carausius (RIC 880)."" N. Shiel. 1977. The Episode of Carausius and Allectus. BAR 40, pp. 62. C.E.C. Rose Lane Site E XXI. D (11) Hoard 5. 11 coins from Claudius II to Gratian, deposit AD 368-85. Anderson, I. 1995. The C.E.C. coins. In Blockley, K. et al. Excavations in the Marlowe Car Park & Surrounding Areas. The Archaeol. of Canterbury Vol. V. Canterbury Archaeol. Trust, pp. 946.",51.27770492222786,1.080285506652627,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
14,165,PAS: Corbridge (Pottery Store) 165,367.0,383.0,AC_Excavated,hoard,excav,,19.0,19,0,1910.0,1910.0,"During excav. of Pottery Store, between brown wares & mortaria, within a few square feet against E wall, were 19 coins from Claudius II to Gratian. R.H. Forster, from C.L. Woolley. 1908. AA (3), IV: 251. F. Haverfield & H.H.E. Craster. 1909-11. PSA (2) XXIII: 115, gave corrected list of the coins, 2 ant. & 17 small AE. C.L. Woolley, the discoverer, was inclined to regard them as remains of shop till. This not very likely. Coins in a burnt till would prob. be melted or fused together, & these coins showed no marks of having been burnt. Moreover, they are from 1-2 centuries later in date than prob. age of potsherds, which were certainly in the fire. It seems probable that they came into the deposit after the fire. They may be a small hoard or part of a hoard buried here late in the 4th C., but the 10 dateable coins stretch over 100 years, & might be due to a variety of accidents."" M. Brassington. 1975. A reappraisal of the western enclave and environs, Corstorpitum. Britannia 6: 62-75.",54.978100906813296,-2.0299983670387354,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
15,218,"PAS: Canterbury Rose Lane Site E XXI, D (12) Hoard 6 218",307.0,361.0,AC_Excavated,hoard,excav,,16.0,0,16,1978.0,1982.0,"Rose Lane Site E XXI, D (12) Hoard 6. 16 coins from Tetricus I to House of Constantine, incl. 3 corroded & illegible & 2 4th C. copies. Anderson, I. 1995. The C.E.C. coins. In Blockley, K. et al. Excavations in the Marlowe Car Park & Surrounding Areas. The Archaeol. of Canterbury Vol. V. Canterbury Archaeol. Trust, pp. 945.",51.27770492222786,1.080285506652627,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
16,276,PAS: Landbeach 276,337.0,364.0,AC_Excavated,hoard,excav,,74.0,74,0,2007.0,2007.0,"Assemblage of nummi of House of Constantine in upper & lower fills of midden with 2nd-3rd C. pottery. Possibly a dispersed hoard. Three coins together suggest a purse. All coins from midden included here apart from a sest. of Antoninus Pius found in a deposit pre-dating the midden. Near a temple. Excav.of 2.6 ha in the NW part of the site revealed further evidence for R-B activity. The site was dominated by R-B occupation activity, dating to 2nd to 4th centuries, with a peak in activity during 3rd C. The midden measured at least 7m by 15m, & contained a single homogenous fill which yielded over 5000 sherds of pottery, 2000 fragments of animal bone, including some worked bone artefacts, 40 copper alloy objects and 75 coins. The finds recovered suggests that the midden may have been used as more than a rural settlement rubbish tip, and may have been associated with the nearby temple and its related activities"" [HER]Ranson 2008.",52.29807556439868,0.18066772217347957,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
17,282,"PAS: Rowler Manor Roman villa, Croughton 282",330.0,361.0,AC_Excavated,hoard,excav,,14.0,14,0,2002.0,2002.0,"Roman settlement at Rowler Manor Estate first recorded in 1991 during archaeol. watching brief, when Roman pottery & 2 coin hoards were recovered. Later investigation revealed stone building remains & 4th C. mosaic floor. APs suggest this just one of many buildings in much larger complex over 5ha in extent. During work in 1991, 6 sestersii found as small hoard, initially by detectorists. Coins stuck together in a column after prob. being kept in a narrow textile wrapping/bag. Coins from Trajan to Lucilla, prob. deposited c. AD 161-200. Guest, P. 2008. The Roman coins. In M. Dawson Excavation of the Roman villa and mosaic at Rowler Manor, Croughton, Northamptonshire. Northamptonshire Archaeol. 35: 45-93.",52.01521861000024,-1.2014547073585622,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
18,285,PAS: Attermire Camp 285,306.0,337.0,AC_Excavated,hoard,excav,,21.0,0,21,1948.0,1950.0,"During unpublished excavations at R-B settlement of Attermire Camp in 1948-50, a hoard of 21 ""2nd & 3rd century"" copper alloy coins is said to have been found contained in a ceramic vessel (Pastscape 45765). The same account also describes this as a hoard of 17 coins from Vespasian to Constantine. The finds were in the Settle Pig Yard Club Museum and cannot now be located. It is therefore possible that this is the hoard container referred to by Robertson 2000, 255-256 no. 1079 (IARCH-C19BC4) as that hoard was not reported as being in a container.",54.07223510603667,-2.2382056916542123,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
19,286,"PAS: Kingston upon Thames, 82 Eden Street 286",,,AC_Excavated,hoard,excav,,350.0,0,350,1989.0,1989.0,"HER: Excav. by P. Emery for DGLA, 1989; site code EDE 89. A river channel, infilled with a sequence of water laid deposits. Amongst other finds were over 350 bronze coins, mostly of 4th C. House of Constantine. It has been suggested that these could represent a single dispersed sequence of water laid deposits. Amongst other finds were over 350 bronze coins, mostly of 4th C. House of Constantine. It has been suggested that these could represent a single dispersed hoard, or individual offerings at a crossing, or to a river deity. Heathcote, J. Excavation round-up 1989: part 2, London Boroughs, pp. 188-195. Emery, P.A. 1989 - unpublished site report. Coins found in discrete spatial area, so not transported far by water etc. Found in series of silt & gravel alluvial layers with large quantities of unworn pottery, a bronze fibula, child?s cu alloy bracelet, a silver ring with glass inset, iron objects, a broken decorated shale bracelet, & interestingly, several lead objects with scratch marks etc on them. Also building rubble, tile, plaster etc too; but also a partial articulated cattle/horse skeleton. Some coins appear to have been pierced &/or defaced. No full post-ex ever undertaken, & coin catalogue not even completed, but in his provisional report, Emery does indeed suggest this was a ritualised deposit, or more likely a series of small-scale votive events mixed in with more general deposits.",51.409783245919975,-0.30187963943692486,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
20,297,PAS: Pembroke (Castle) 297,333.0,361.0,AC_Excavated,hoard,excav,,6.0,6,0,1888.0,1888.0,"Mr Cobb, while excav. at Pembroke Castle, found a Carausius used to fix a blade of some kind on to its handle. With it were a Constantine, a Constantine II, a Constans & 2 uncertain coins. E. Laws. 1888. Little England beyond Wales, 46. BBCS, II (1923-5), 92, suggested that these coins ""may (very doubtfully) have formed a small hoard."" The coin of Carausius prob. an ant., thers prob. small AE.",51.676808568852294,-4.920592384530982,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
21,298,PAS: Morvah 298,317.0,361.0,AC_Excavated,hoard,excav,,8.0,0,8,1863.0,1863.0,"During excav of a barrow, a 'kist-vean' containing urn was found, about 18 inches deep, the bottom formed of hard natural clay, & sides of granite stones set on edge. The breakage of urn was, in some degree compensated for by discovery among earth in cist of 8-9 Roman coins. ?many, on being touched, fell to pieces. Whether they are clay casts, or actual brass coins in a state of corrosion, can hardly be determined. W.C. Borlase, Arch. Camb. 24 (1869), 35f. W.C. Borlase, Laregan Sale Catalogue (1882), mentioned 5 AE coins, one being of Constantius II, & a flint from this find. 5 coins, & a frag. of the urn of pre-Roman date, in County Museum, Truro.",50.16282716656677,-5.615039073628678,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
22,299,PAS: Uley 299,317.0,361.0,AC_Excavated,hoard,excav,,3.0,3,0,1820.0,1821.0,"Near highest part of cairn, within 6 inches of surface, & nearly over side chamber No. 3, was a skeleton lying NE & SW, with 3 Roman coins of three sons of Constantine the Great."" J. Thurnam, A.J. 11 (1854), 321. Repeated by J. Maclean, in Trans. Bristol & Glos. Arch. Soc. 5 (1880-1), 92.",51.698679579243674,-2.305888514711964,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
23,300,PAS: Great Staughton 300,306.0,361.0,AC_Excavated,hoard,excav,,1.0,0,1,,,"Two scattered hoards identified in villa excavated in 1950s, Rushey Farm. The site produced an unusual amount of coins (850). It is not clear from published account how many belonged to each hoard. Full coin report by Carson in archive (listed in HER as held by HBMC - uncertain where now ? EH?). JRS 49 (1959): 118 plan. Late Iron Age hut & assoc. bath house, post-Roman burials. This hoard in room 5 scattered on floor surface and in occupation layer above.Greenfield et al 1994 RB buildings marked on OS maps ? very gentle N facing slope of ridge, with springs c. 760m to SW, stream 150m to NW & River Kym 844m to N.",52.25437880115365,-0.33896198239472075,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
24,301,PAS: Chester 301,306.0,361.0,AC_Excavated,hoard,excav,,3.0,1,2,1899.0,1899.0,"In remains of large Roman building in Bridge Street, ""a number of coins (chiefly Constantines), frags of Samian ware, etc. found."" H. Taylor 1899-1901. PSA (2), 18: 97. Three 4th century AE coins, preserved with ant from the Chester 1858 hoard in the Grosvenor Museum, Chester, may be from this find.",53.17845047878534,-2.9321132091478175,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
25,302,PAS: Tarrant Hinton 302,307.0,361.0,AC_Excavated,hoard,excav,,3.0,0,3,1866.0,1866.0,"Within parish of Tarrant Hinton a low British barrow, 2 feet in height, examined at instance of Mrs Farquharson. The principal interment was skeleton at full length in cist cut in the chalk; by the side were the fragments of a rude urn, and it was protected by a cairn of flints.  But the circumstance of most interest was the discovery of a small Roman urn, filled with coins of Constantine, Constantius, and others of the same period; the hidden store of some Roman or Romano-Briton, deposited between nucleus of flints & outer coating of barrow."" J. Hutchins 1861. Hist. and Ant. of Dorset, 3 ed., I, 318. Also C. Warne. 1866. Celtic Tumuli of Dorset, 75f. The unlocated barrow, 'about ¼ mile E of Pimperne Long Barrow', contained extended inhumation, with 'frags. of a rude urn' at its side, covered by cairn of flints. Above cairn was pot containing hoard of Constantinian coins. Tarrant Hinton: an Inventory of the Historical Monuments in Dorset, Volume 4: North (1972), pp. 96-101.",50.89392597574081,-2.1136956215795193,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
