ID,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,dynasty,denomination,num_coins,mint,imported,created,updated
788,THS-788,THS-788-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,108,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
789,THS-789,THS-789-1,578,582,578,582,Tiberius II Constantine,Eastern Roman Empire,20 nummi,9,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
790,THS-790,THS-790-1,584,597,584,597,Maurice,Eastern Roman Empire,20 nummi,9,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
791,THS-791,THS-791-1,605,607,605,607,Phokas,Eastern Roman Empire,40 nummi,5,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
792,THS-792,THS-792-1,602,603,602,603,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
793,THS-793,THS-793-1,603,610,603,610,Heraklios,Eastern Roman Empire,20 nummi,7,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
794,THS-794,THS-794-1,614,618,614,618,Heraklios,Eastern Roman Empire,40 nummi,20,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
795,THS-795,THS-795-1,623,629,623,629,Heraklios,Eastern Roman Empire,40 nummi,6,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
796,THS-796,THS-796-1,611,613,611,613,Heraklios,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
797,THS-797,THS-797-1,614,620,614,620,Heraklios,Eastern Roman Empire,20 nummi,13,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
798,THS-798,THS-798-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
799,THS-799,THS-799-1,565,566,565,566,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
800,THS-800,THS-800-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
801,THS-801,THS-801-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
802,THS-802,THS-802-1,567,578,567,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
803,THS-803,THS-803-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
804,THS-804,THS-804-1,603,610,603,610,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
805,THS-805,THS-805-1,552,562,552,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
806,THS-806,THS-806-1,566,567,566,567,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
807,THS-807,THS-807-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
808,THS-808,THS-808-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,10,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
809,THS-809,THS-809-1,570,571,570,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
810,THS-810,THS-810-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
811,THS-811,THS-811-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
812,THS-812,THS-812-1,573,574,573,574,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
813,THS-813,THS-813-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,8,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
814,THS-814,THS-814-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,5,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
815,THS-815,THS-815-1,576,577,576,577,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
816,THS-816,THS-816-1,567,578,567,578,Justin II,Eastern Roman Empire,20 nummi,8,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
817,THS-817,THS-817-1,582,583,582,583,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
818,THS-818,THS-818-1,578,579,578,579,Tiberius II Constantine,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
819,THS-819,THS-819-1,580,581,580,581,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
820,THS-820,THS-820-1,583,584,583,584,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
821,THS-821,THS-821-1,584,585,584,585,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
822,THS-822,THS-822-1,602,602,602,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
823,THS-823,THS-823-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
824,THS-824,THS-824-1,603,610,603,610,Heraklios,Eastern Roman Empire,20 nummi,6,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
825,THS-825,THS-825-1,614,615,614,615,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
826,THS-826,THS-826-1,614,615,614,615,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
827,THS-827,THS-827-1,562,563,562,563,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
828,THS-828,THS-828-1,602,603,602,603,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
829,THS-829,THS-829-1,604,605,604,605,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
830,THS-830,THS-830-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
831,THS-831,THS-831-1,522,527,522,527,Justin I,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
832,THS-832,THS-832-1,518,527,518,527,Justin I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
833,THS-833,THS-833-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
834,THS-834,THS-834-1,538,552,538,552,Justinian I,Eastern Roman Empire,4 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
835,THS-835,THS-835-1,596,597,596,597,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
836,THS-836,THS-836-1,562,565,562,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
837,THS-837,THS-837-1,566,567,566,567,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
838,THS-838,THS-838-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
839,THS-839,THS-839-1,570,571,570,571,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
840,THS-840,THS-840-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
841,THS-841,THS-841-1,565,566,565,566,Justin II,Eastern Roman Empire,10 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
842,THS-842,THS-842-1,578,579,578,579,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
843,THS-843,THS-843-1,629,630,629,630,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
844,THS-844,THS-844-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
845,THS-845,THS-845-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
846,THS-846,THS-846-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
847,THS-847,THS-847-1,552,562,552,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
848,THS-848,THS-848-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
849,THS-849,THS-849-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
850,THS-850,THS-850-1,552,562,552,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
851,THS-851,THS-851-1,552,562,552,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
852,THS-852,THS-852-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
853,THS-853,THS-853-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
854,THS-854,THS-854-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,7,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
855,THS-855,THS-855-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
856,THS-856,THS-856-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
857,THS-857,THS-857-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,5,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
858,THS-858,THS-858-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
859,THS-859,THS-859-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
860,THS-860,THS-860-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
861,THS-861,THS-861-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
862,THS-862,THS-862-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
863,THS-863,THS-863-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
864,THS-864,THS-864-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
865,THS-865,THS-865-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
866,THS-866,THS-866-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
867,THS-867,THS-867-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
868,THS-868,THS-868-1,605,610,605,610,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
869,THS-869,THS-869-1,603,604,603,604,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
870,THS-870,THS-870-1,602,603,602,603,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
871,THS-871,THS-871-1,603,604,603,604,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
872,THS-872,THS-872-1,527,562,527,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
873,THS-873,THS-873-1,527,538,527,538,Justinian I,Eastern Roman Empire,2 nummi,6,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
874,THS-874,THS-874-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
875,THS-875,THS-875-1,565,602,565,602,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
876,THS-876,THS-876-1,578,579,578,579,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
877,THS-877,THS-877-1,518,538,518,538,Heraklios,Eastern Roman Empire,2 nummi,4,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
878,THS-878,THS-878-1,619,620,619,620,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
879,THS-879,THS-879-1,582,583,582,583,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
880,THS-880,THS-880-1,586,588,586,588,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
881,THS-881,THS-881-1,588,589,588,589,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
882,THS-882,THS-882-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
883,THS-883,THS-883-1,564,565,564,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
884,THS-884,THS-884-1,565,578,565,578,Justin II,Eastern Roman Empire,5 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
885,THS-885,THS-885-1,582,583,582,583,Maurice,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
886,THS-886,THS-886-1,565,566,565,566,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
887,THS-887,THS-887-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
888,THS-888,THS-888-1,586,587,586,587,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
889,THS-889,THS-889-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
890,THS-890,THS-890-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
891,THS-891,THS-891-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
892,THS-892,THS-892-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
893,THS-893,THS-893-1,576,578,576,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
894,THS-894,THS-894-1,578,579,578,579,Tiberius II Constantine,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
895,THS-895,THS-895-1,580,581,580,581,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
896,THS-896,THS-896-1,583,584,583,584,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
897,THS-897,THS-897-1,584,585,584,585,Maurice,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
898,THS-898,THS-898-1,587,588,587,588,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
899,THS-899,THS-899-1,589,590,589,590,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
900,THS-900,THS-900-1,591,592,591,592,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
901,THS-901,THS-901-1,601,602,601,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
902,THS-902,THS-902-1,619,620,619,620,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
903,THS-903,THS-903-1,565,602,565,602,Heraklios,Eastern Roman Empire,20 nummi,8,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
904,THS-904,THS-904-1,573,574,573,574,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
905,THS-905,THS-905-1,538,562,538,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
906,THS-906,THS-906-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
907,THS-907,THS-907-1,527,538,527,538,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
908,THS-908,THS-908-1,564,565,564,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
909,THS-909,THS-909-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
